j,dist
11568,1.5091788429766941
15543,1.5091831491209209
19329,1.509191978067701
35699,1.5092147279872357
19049,1.509220785778153
16193,1.5092237108828777
12367,1.5092253175937425
2129,1.5092309110391458
43219,1.509233724611023
55007,1.5092356729655791
55006,1.509235690334236
43819,1.5092476389042024
2128,1.5092538500828276
45555,1.5092575484841138
46408,1.5092672831045377
8869,1.5092706299958019
23015,1.5092723241064436
12630,1.5092817039729989
28648,1.5092893657665176
66058,1.509301934782522
6108,1.5093107620823984
27290,1.5093194791400661
69254,1.509320784847591
58985,1.5093372018843025
71480,1.5093588938630067
17133,1.5093761331083495
54669,1.5093789020687094
42288,1.509383970871061
56880,1.509384443844449
3045,1.5094025203414072
41914,1.5094032649232092
18117,1.509409031688415
4658,1.5094130430809005
5733,1.5094137050289638
70067,1.5094302538509639
36851,1.5094368561817009
36417,1.50944142796914
46788,1.5094449223884794
49009,1.5094531632837427
27967,1.5095034898815085
56797,1.5095041991246998
19048,1.509512139759516
8868,1.5095203681761198
31698,1.5095289447052254
45554,1.509534379111304
62990,1.5095344255864063
5732,1.5095498963604923
61118,1.5095507914568247
69562,1.5095564439394742
71481,1.5095822267411234
56881,1.509590817240812
49008,1.5095972703831044
71698,1.509598020021311
50384,1.509601790200206
67114,1.5096035095221558
52027,1.5096091126042082
62275,1.5096122859451606
13670,1.5096338737724515
53978,1.5096417561685402
47909,1.509643175232589
54308,1.509684503528456
59431,1.5097022161189113
30671,1.5097026885087155
34917,1.5097088732114454
68949,1.5097248902197808
52859,1.5097259638872766
50901,1.5097407645574168
2255,1.5097445538319518
31015,1.5097446360837774
69255,1.5097652088800537
25951,1.5097701934205985
59430,1.5098013368651544
41915,1.5098034729349255
37777,1.5098056672370277
2939,1.5098166648554907
67253,1.5098311642656945
5160,1.5098317162967725
71699,1.5098453441852706
69008,1.5098531269717028
43398,1.509862244136264
39275,1.509873623143624
58740,1.5099045433422862
38206,1.5099069105502794
44480,1.5099093653740512
38207,1.5099103130529183
3187,1.5099170959546504
32630,1.5099421698214255
7317,1.509950473555823
27291,1.50995361401462
62475,1.5099554815941485
41099,1.509963409722269
9729,1.5099800002248203
50900,1.5099809377620121
23887,1.5099868331143127
44496,1.5099959780003982
62293,1.510011091398803
26764,1.5100131470127136
12172,1.5100168491398043
71398,1.5100294747770469
30919,1.5100448446416035
50385,1.5100488743623623
2167,1.5100536339245114
68087,1.5100626283622751
28656,1.510065969494016
52858,1.510067669937384
31607,1.510123273503521
58741,1.5101317088233575
15542,1.5101540514278649
19851,1.5101546979549143
57543,1.5101647363739226
64803,1.510172705876635
37212,1.5101780460607424
54740,1.5101780609311057
46675,1.5101841894115846
29269,1.510186618150854
9232,1.5101872780390142
30918,1.5101889107032043
3186,1.510197757942004
25861,1.5102004129365785
30580,1.5102011622743994
30581,1.5102012421988693
54963,1.5102134785627905
47991,1.5102170503532915
56796,1.5102229631991693
60041,1.5102422801823048
47980,1.5102582055921654
916,1.5102605551852248
32274,1.5102610368196956
12425,1.5102612026503228
9440,1.5102744540846806
53979,1.5102790369322994
31606,1.510280856114343
28908,1.5102911297059889
42892,1.510300605439306
37730,1.5103020727591263
45014,1.510309265339225
62274,1.5103115358043766
57542,1.5103211914005017
37142,1.5103276598814461
54668,1.5103340158411676
47981,1.5103341777502164
33158,1.5103437545502514
51158,1.510356150454346
7427,1.5103605425927638
60040,1.5103766161590861
61630,1.5103775080461002
27966,1.5103791611414015
29887,1.5103820668730825
36522,1.510384969282612
54741,1.5103879457823064
33159,1.5104028294124272
59343,1.5104355299958157
59342,1.5104522390180735
49386,1.510457806285705
23382,1.5104670127950228
64802,1.5104673558371562
4133,1.5104747352463472
63595,1.5104840833162532
47908,1.5104909984062929
5412,1.5105063260104796
5413,1.5105120599869633
23855,1.5105166096478335
70130,1.510517692583347
48920,1.51052025658145
19952,1.5105212941136865
46789,1.510537849307469
30670,1.5105413972712458
67024,1.5105762983221138
59021,1.5105782038772173
36523,1.5105785868304886
32275,1.5105829897631131
69546,1.5105934897740305
35923,1.510623034223346
28657,1.5106407018540668
30859,1.5106589506447698
21685,1.510666906225267
71256,1.5106811631195574
49387,1.5106896814761193
3742,1.510691460328442
15813,1.5107075884469525
52222,1.5107149299188787
50752,1.5107206282146703
21509,1.5107216973970692
39803,1.5107239192918958
2254,1.510726085531573
10595,1.5107293000868154
48427,1.5107297860439899
39394,1.5107303073723892
19773,1.5107318241617071
26765,1.5107362254538128
53475,1.5107427290585798
15974,1.510748233335952
1,1.5107541190817735
12702,1.5107588531076994
20130,1.5107737200623335
72880,1.5107739911860563
61631,1.5107790611894953
65096,1.5107875044213464
59020,1.5107983533539904
71257,1.5108097486612895
0,1.5108097678924388
23024,1.5108104567116396
21508,1.5108230374355636
118,1.510837317228596
12173,1.5108608891355193
46447,1.5108706092083894
19850,1.5108741535338752
33335,1.510881415673418
31622,1.510884570530499
48933,1.510894488810114
71399,1.5109566612322423
32242,1.510957551536462
32243,1.5109758568576812
9626,1.5110100757438452
23383,1.511015307374476
5498,1.5110184468861518
68845,1.5110184692548594
62292,1.5110227423075355
66097,1.5110510520065044
19772,1.5110511467637249
32631,1.5110617631899272
13566,1.5110724601223218
39938,1.511072461285587
27813,1.5110791261592824
9549,1.5110854006441041
70131,1.5110931455161511
34673,1.5110937832020856
119,1.5111067372057247
12703,1.51112795512856
69547,1.5111321751368534
61314,1.5111333862049325
37213,1.5111466478197848
41098,1.5111609155750616
28909,1.5111615097992148
69819,1.5111625817306642
28836,1.5111652378874105
39229,1.5111846806235913
21383,1.5112378131167499
52821,1.5112576922236252
35243,1.5112833468778708
60434,1.5112874354315926
60657,1.5112926219920133
62350,1.5112982065600866
44388,1.5113182789195332
16887,1.5113191554733887
48023,1.5113238364989239
33434,1.5113259142782778
69818,1.511332879958318
27812,1.5113483575986932
50044,1.5113586445730234
43420,1.511358783418097
48022,1.5113588470829276
30858,1.51136738425336
29268,1.5113884953518073
72881,1.5113944119722433
51392,1.511415097058189
50335,1.5114161286762156
14972,1.5114165238161625
58574,1.5114177234855972
5210,1.5114190524120086
61315,1.5114277760612722
19355,1.5114307978029389
33140,1.5114338248474484
72657,1.5114342537562282
53744,1.5114442761749838
66096,1.5114449721014624
61984,1.5114682520894627
62348,1.5114805808463216
72630,1.5114951780720853
19953,1.5114970237636254
37731,1.5115001034409277
35242,1.5115061074527134
41988,1.5115129665856073
32333,1.5115190108172765
33141,1.5115192414815108
72783,1.511526871547825
30043,1.5115274331017876
71469,1.51153347604161
44389,1.51153427633041
43421,1.5115417045738413
31161,1.5115429845742672
72782,1.5115600070805815
36391,1.5115609785488893
39293,1.5115613751382013
61985,1.5115668589151754
63543,1.5115709938410002
32332,1.5115739837028745
40336,1.5115749175729225
23854,1.5115751521672631
63231,1.511583008348963
44260,1.5115848921593171
62351,1.5116077072966039
6116,1.511614562093861
26604,1.5116231606568875
35477,1.5116337222835403
14973,1.5116527647208837
48426,1.511663370188836
4576,1.5116842772244352
72627,1.511686506604382
34201,1.5116877253994354
26110,1.5116882423011428
64909,1.5116918236475296
9627,1.5116959234745404
17856,1.5117085221307185
15811,1.5117269135216085
7426,1.5117295334133989
10594,1.5117778448980712
63542,1.5117866565104232
76,1.5117948701927029
17703,1.5117951275752435
72460,1.5118012549597881
17892,1.5118191203021176
20131,1.5118192008441511
65354,1.5118279523468652
18219,1.5118377536052745
25547,1.511845350768352
41989,1.5118563014797568
1090,1.5118604960730806
32465,1.5118671979493596
30131,1.511898719348613
15975,1.5119093086759063
72005,1.5119165265653876
33091,1.5119275311858942
60851,1.5119310411082036
34672,1.5119353605530979
18218,1.5119394527161876
61696,1.511943654825616
38579,1.5119485867714346
39292,1.5119599796901406
16387,1.5119677303369503
30130,1.5119985302815695
26079,1.5120025487419309
14340,1.512011543468514
68844,1.5120265055510123
50006,1.5120303528683134
63230,1.5120424549574192
3453,1.5120476534214282
72752,1.512050547859692
15905,1.5120787829911913
59805,1.512095343650897
5719,1.5120990128808127
10723,1.5121056089890994
6125,1.5121197886960152
54417,1.5121366228686268
8848,1.5121369894648513
36857,1.512145969723694
6124,1.512154894028606
5326,1.5121673260316442
33435,1.5121760744886141
50334,1.5121998531998602
26111,1.5122111521032915
10871,1.5122120642001808
10870,1.5122145478037348
60850,1.5122249229658111
54416,1.5122287763507753
55009,1.5122471356655283
35476,1.512273750589106
64089,1.5122964306297095
15812,1.512301080185629
60820,1.5123037921315783
32464,1.5123067204631035
34553,1.512311268654171
64147,1.5123165874913815
12310,1.512322981129888
2184,1.5123255767697743
12311,1.5123305829238383
13117,1.5123705316851674
5541,1.5123808566651755
64908,1.5123830493530404
32010,1.5123871928772445
55479,1.5123958028579805
61697,1.5124000706945808
3301,1.5124169891890336
38454,1.5124173987787133
8849,1.5124348489124293
69667,1.5124406647811546
10135,1.5124461366764386
53173,1.512456649288546
1079,1.5124724386520767
25835,1.512475185073489
43570,1.5124781534834921
34291,1.5124942497128941
46430,1.5125039485778304
3300,1.5125349292164472
72656,1.5125369201804397
31472,1.5125371243003345
34290,1.5125667202446609
2164,1.5125772019481596
62033,1.5125843883291885
62032,1.5125872480568865
14341,1.5125904534855723
43662,1.5125926372862477
65355,1.5126021889297179
38455,1.5126045783135889
36100,1.5126156934340953
43568,1.512620433819949
77,1.5126222506240954
19354,1.5126468429947864
46746,1.5126556278226786
36390,1.5126583824322413
19461,1.5126601021858563
50105,1.5126679971746022
68939,1.5126689483332696
24193,1.512670284656689
15666,1.512686822265964
40337,1.5126895898188906
68758,1.51269155453857
71342,1.5127137580173817
56015,1.5127171479407502
19460,1.5127217066037408
22017,1.5127279949077879
19610,1.5127295413075739
65267,1.5127307693076504
1078,1.5127529136182194
34879,1.5127562403064674
11281,1.5127703381344437
53763,1.5127765529596089
35829,1.5127951650241536
50268,1.5128026073514589
60821,1.5128120392330568
34878,1.5128186633727967
43836,1.5128200866074157
23021,1.5128262350925397
56014,1.5128380080816755
34200,1.5128418054085726
43571,1.5128446470032166
72181,1.5128589975157205
6117,1.512859689048374
16386,1.512882775500935
72180,1.5128945789561223
6010,1.512912948375801
72510,1.5129340497984733
56133,1.5129363364294
51739,1.5129483759682623
70788,1.5129497197812132
42011,1.5129736880720046
43569,1.5129873721422682
59851,1.5129939538228647
55350,1.5129982269878268
19611,1.5130011366440808
70789,1.513001209954802
52599,1.5130250667561598
5281,1.5130282560855335
15997,1.5130347082212519
53172,1.5130460011520397
35443,1.5130589829810936
5718,1.5130605002270494
42010,1.5130653907148663
44259,1.5130777988129067
1835,1.513093901263238
41162,1.513097567773397
57548,1.5131056183779996
1241,1.513111507581575
60809,1.5131140023914034
8027,1.5131212320991778
72926,1.5131264434884462
5167,1.5131282795818655
19216,1.5131329524528077
12309,1.5131334521203534
26356,1.5131344991687041
12308,1.513156532376822
37483,1.5131577351475616
36436,1.5131734418237837
6992,1.5131750533457533
1137,1.5131781205840473
71343,1.5132032103718238
8170,1.5132098765778723
33414,1.5132254267045468
15810,1.5132267467544582
2765,1.513235763924967
56800,1.5132486215644971
55273,1.513249795531877
55008,1.5132586580273877
64146,1.5132588854979143
19649,1.5132593914658934
51738,1.513268306691834
21901,1.513271478167474
72781,1.5132768907279055
10770,1.51328158363894
43837,1.5132880583721249
35067,1.5132950181231872
50585,1.5132965597636505
72780,1.5133100155007924
32354,1.5133324861331903
11066,1.5133344001662912
44258,1.5133374189874245
25801,1.5133602079745792
55351,1.513368042847808
60957,1.5133803726738748
65047,1.5133824616627833
65046,1.5133908630360084
8527,1.513400780772488
49194,1.5134029128208302
32355,1.5134163400815148
4825,1.5134202460175326
31613,1.5134259577084705
31035,1.5134274105917374
68702,1.5134516966342921
11067,1.5134518358199043
1240,1.5134551054555871
11909,1.5134658772075995
39457,1.5134666164226307
50584,1.5134677891718002
23095,1.5134726780036072
893,1.513481566548022
12857,1.513482938417906
51323,1.513525410477807
17168,1.5135374186800479
14123,1.5135490126092155
23513,1.5135524793317092
47864,1.5135569829331046
36827,1.513557507059492
310,1.5135585254024937
68703,1.513558886005673
9940,1.5135596445640072
5540,1.5135693376635502
60956,1.513569439027338
11721,1.5135810024522514
71754,1.5135810674695436
8109,1.513583682338253
14122,1.5135893143769357
71755,1.5136021110794171
70562,1.5136105580540584
22718,1.5136176480481118
5726,1.5136181312258663
57549,1.5136281411173473
311,1.513642128264199
34420,1.5136608120684196
30917,1.5136783651329881
38347,1.5136804393877297
12532,1.5136860286199711
48843,1.5136961340039246
49195,1.5137037876097497
8526,1.513706710481628
49288,1.513709872105132
66987,1.51372274079052
16199,1.5137521806644754
71992,1.5137529318039749
11720,1.5137630729600338
11280,1.5137812869433913
19648,1.5137899083080286
31473,1.5138129808455685
34217,1.5138155683910706
62382,1.5138179078844125
55038,1.51384112652301
15544,1.5138433465754357
12317,1.5138447805515935
63151,1.5138470704855198
34421,1.5138529423817344
49289,1.5138611400334918
38369,1.513865113431853
35828,1.5138806254002033
59955,1.5138832383250431
44972,1.5138920146694237
58861,1.513892411619792
24192,1.513898831811013
39226,1.5139051111799962
57678,1.5139115457216457
44925,1.5139146558928416
19109,1.5139175049289353
32011,1.5139175632713466
73017,1.5139314480467925
36735,1.5139348325378454
30916,1.5139421712402155
31120,1.5139514305076691
23928,1.5140078407561686
35407,1.514009154406284
20307,1.5140218548558737
55039,1.514022048665438
64396,1.514026111956429
44973,1.5140456302309127
31931,1.5140742651878558
25557,1.5140808332502604
10866,1.5140873555996348
58860,1.5140919618213287
26457,1.5141059657364786
49119,1.5141064825889885
23929,1.5141163604737888
16835,1.5141317165602588
44924,1.5141377554482207
17662,1.5141478596006992
8108,1.5141619307055634
40294,1.5141630819714373
45876,1.514172045850488
70563,1.5141726484929592
42514,1.514177359330154
28276,1.5141787334731585
20306,1.5141891876830005
61629,1.5141986747060958
21900,1.51421844979172
61628,1.5142222490321067
72927,1.5142264180394789
59232,1.5142403297018423
34310,1.5142477707456719
6552,1.5142637455671177
40295,1.5142658581352397
22070,1.514271172247025
71695,1.514271684743051
45877,1.5142986446255846
20496,1.514300282237472
70599,1.514301673623083
6098,1.514301941765419
5551,1.5143135169361068
8922,1.5143199351014758
61154,1.5143222379585175
5550,1.514325354663727
34216,1.5143260477638785
31121,1.5143323323447775
61155,1.5143324122714248
26357,1.514341279084754
64397,1.5143546941818156
50002,1.5143646738259904
55700,1.51438628527081
31612,1.5143888369426057
34311,1.514389994950249
67570,1.51439828055973
4824,1.51440892338416
45899,1.514418231101087
53596,1.5144260332438586
16071,1.5144352550276596
31930,1.5144628875605948
1136,1.5144732021092855
48989,1.5144859076476094
41974,1.5144926510536227
12030,1.5145055149418547
12533,1.5145135401190237
19475,1.514528985177092
21190,1.5145297405301683
19474,1.5145319245380473
52718,1.5145538190313765
37268,1.5145899903317166
53597,1.5146001927477888
66972,1.5146044419632867
51322,1.514609440230019
53459,1.5146158360643198
22071,1.5146175736337115
32236,1.5146269532205376
68963,1.5146282485524514
45364,1.5146479858415027
30915,1.5146500178259221
41975,1.5146686408513395
44899,1.5146914645039218
35406,1.514709583822759
1257,1.5147111106593054
28323,1.51474421093037
16070,1.5147704086576788
72873,1.51477812128721
12031,1.5147885032505513
18024,1.5147909050514754
38989,1.5147913700908007
30408,1.5147915239945313
32237,1.514794164817007
18645,1.5147966115108262
6809,1.5148032179554174
30409,1.5148633838196042
15926,1.5148652192230876
45365,1.514893694659034
8299,1.5148944621332558
1063,1.514895173695707
20942,1.5149073815740535
44898,1.5149087394030032
30914,1.514916784252869
32370,1.5149199723295426
71011,1.5149444952198596
6808,1.514952439858216
32269,1.514955221255598
9259,1.5149565079407297
2454,1.5149609526264691
6725,1.5149770825607067
18644,1.5149782483105105
6724,1.5149899895905883
17923,1.5150130502131616
61571,1.5150203316021114
18025,1.5150273904733447
20943,1.5150393769838724
37478,1.5150505370471898
36876,1.5150717815598707
68632,1.5150755637018773
8298,1.5150762334375212
53458,1.515089487852236
1560,1.515100376802584
42568,1.5151016028937296
32371,1.5151060421933034
12700,1.5151123180304895
3929,1.5151375866595447
68633,1.5151500016520283
1561,1.515152963897651
6099,1.5151596205178683
38231,1.515165878649601
41762,1.5151704413082085
46852,1.5151871232872038
62126,1.5151896896797465
17922,1.5151919710296384
1062,1.5152021678815861
2795,1.5152128891765575
68634,1.5152260248842726
4124,1.51523657341797
20525,1.5152386092062065
37269,1.5152571599472213
36877,1.5152649078622076
14125,1.5152750661713528
31590,1.5152836470771047
11259,1.5152846393160506
3316,1.5152939066376319
67080,1.51531242180024
9396,1.5153126696314363
19813,1.5153126831128212
71694,1.5153269921907093
50005,1.515331263036845
19781,1.5153434461247874
22893,1.515353284355833
14124,1.5153605296198869
24757,1.5153679266557747
5013,1.5153722060635402
59891,1.515397896696202
21093,1.5153979321603803
9397,1.5154062873764163
53961,1.515418420131632
68378,1.5154227703407532
67081,1.5154282603965572
24747,1.5154562637524334
8515,1.5154567884789565
24746,1.5154584811187473
41336,1.515459215712793
13442,1.515461453311853
48189,1.515479409744831
2794,1.5154828175034618
11258,1.5154857368936367
33788,1.5154889632567317
46853,1.5154901019935818
41763,1.5154957092237136
23814,1.5155043919987397
66766,1.5155459837007959
48366,1.5155508348066766
30808,1.5155556203179688
32622,1.5155559613774237
23677,1.515575441077481
52145,1.5156043111547142
41481,1.515619931737354
4786,1.5156241300260285
19730,1.5156307189220872
38460,1.5156507554181655
66852,1.5156521234347742
32362,1.5156739621100126
47686,1.5156741060236454
48367,1.5156788810798048
66973,1.515696135008768
23815,1.5157023143164885
3928,1.5157111354855064
41337,1.5157461459295032
27777,1.515749662113327
36688,1.515763060495003
1779,1.5157660854655504
8771,1.5157797387665517
61537,1.5157883426751009
36534,1.5157904828512692
32894,1.5157905147740878
10691,1.515794618446959
28226,1.5157982229326232
51894,1.5158004454101381
21092,1.5158031409590507
10690,1.5158047703365738
71309,1.5158085221559314
36689,1.5158093398334251
30809,1.515814452979606
72813,1.5158202828116354
38461,1.5158251199273571
11554,1.5158278663156488
63528,1.515836032591009
59230,1.5158476966224275
56973,1.5158548146290372
40507,1.5158553747978285
19812,1.5158617908308747
26433,1.5158804158089816
4787,1.515913581391951
23676,1.5159175305253234
24756,1.5159224999995018
66304,1.5159229089494548
25754,1.515925139998434
71308,1.515928806091297
27776,1.5159354557968998
53656,1.515950832271212
72112,1.515952344247739
66515,1.5159552935868064
19797,1.515955611777103
12407,1.515956231487623
31591,1.5159880927944869
66333,1.5159940679175394
59231,1.516001862286344
4854,1.516010200760139
6519,1.5160251588065647
14519,1.5160343876374556
62760,1.516051692018052
32962,1.516073209706757
32963,1.5161039692247686
8770,1.5161105810026374
23607,1.5161143174376257
60316,1.5161269525608394
55685,1.5161325809452917
25778,1.516145077491265
49397,1.5161510797642146
6719,1.5161645259497625
61570,1.5161742288240097
25944,1.5162081778472545
42584,1.5162176996057697
26698,1.5162264028861032
23812,1.5162308801769042
24774,1.516263488200813
36833,1.5162756827321924
61753,1.5162965911899096
7258,1.5163067082448451
44919,1.5163118252293777
32363,1.5163152353851495
56972,1.5163154269844028
19123,1.5163163493725145
11952,1.5163246736087
2052,1.516328224405537
31918,1.51633936467408
62127,1.5163571984560664
72812,1.5163753067832777
72029,1.5163780255235864
51412,1.5163855828246562
42652,1.516399359245229
20524,1.5164028387150112
44918,1.5164095514018059
27071,1.516416490143405
23813,1.5164288529207595
5380,1.5164393320658152
5381,1.5164524526957444
66332,1.5164537572133032
25779,1.5164685232686343
25755,1.5165024076917544
13558,1.5165053823201784
24880,1.5165133540500113
12406,1.516554210690958
11555,1.5165672318373495
19402,1.516578226352145
37273,1.5166223190290669
40598,1.5166249622054353
22749,1.5166272345728478
20195,1.5166304656066918
43801,1.516630488713389
47612,1.516643921464887
66489,1.5166524196142834
66514,1.5166549797451891
42978,1.5166665625614537
24881,1.516678457803169
37396,1.516693428019973
61752,1.5166945652463093
62026,1.5166956639651257
55178,1.5167148926527232
62495,1.516722812511382
19267,1.5167432161235526
51413,1.516746646537958
49396,1.5167467732776274
52352,1.5167500047524982
36535,1.5167635405043105
1506,1.5167655837593024
59435,1.5167789284803634
23606,1.5167822161837172
62139,1.5168080304461387
39172,1.5168082858035075
54062,1.5168154872168942
4862,1.5168310782776135
5788,1.5168526866065581
4270,1.51685717929463
24775,1.5168592453521677
15363,1.5168895741302602
19266,1.5168969644955943
50701,1.5169199478024162
72018,1.516923137535704
41076,1.5169285166234785
59434,1.5169319284641778
14938,1.5169410100935001
40599,1.5169590019463952
19779,1.5169707217304549
4863,1.5169744005018793
46428,1.5169777401861086
49641,1.5169817827622334
27169,1.516990530857769
60420,1.5169917202371512
57124,1.5170104625530956
19778,1.5170168859179163
30683,1.5170195739855787
52560,1.5170280699648697
56220,1.5170356447170366
26432,1.51704900359012
70512,1.5170545108990654
62761,1.5170550878828402
10238,1.517062306987466
377,1.5170643406651303
31919,1.5170661281352233
52353,1.5170683592639893
64206,1.517076765775431
70513,1.5170820372374163
68769,1.5170858475871636
39710,1.517120459341238
68305,1.517128452122593
72028,1.5171524214747447
18814,1.517162231590887
70168,1.517168913852703
28472,1.5171797105254161
28473,1.5171845833389228
33787,1.517186712599247
67471,1.5171893002171812
55179,1.5171961539867282
11226,1.5172001985353605
61333,1.5172041624468693
33071,1.5172046735541151
25230,1.5172069146336322
38666,1.5172117737561583
10419,1.517216969618336
19403,1.517224773632867
18815,1.5172261581231536
45846,1.5172328892493359
33786,1.517233355869007
49640,1.5172402393514721
50700,1.517243204250603
20761,1.5172671115710838
20014,1.5172699136828687
60421,1.5172775208489948
68304,1.517298113197284
41077,1.5172991080796259
45381,1.5172991687894941
10418,1.517320344632913
67470,1.517321075355723
45847,1.5173392243821575
57125,1.5173546015017887
12512,1.5173594699605242
62097,1.517366422380007
36108,1.5174040739497265
72019,1.5174051007667935
32087,1.5174055402050666
42653,1.5174081536634483
39711,1.51741185577489
71396,1.5174447700568183
72854,1.5174469071644212
21174,1.5174497536115201
53349,1.517451704172317
7259,1.5174598852825267
2053,1.5174643858361674
20015,1.5174828690248046
53348,1.517493781267976
63483,1.5174986307434384
1507,1.5175079047544846
46459,1.517532798194622
22748,1.5175335199698585
9465,1.5175363258157082
42508,1.5175465490437257
44454,1.5175585521722774
58157,1.5175677970589478
59228,1.5175873965968216
24582,1.5175919863217326
49352,1.5176035219169488
8387,1.5176134992150219
10239,1.5176427509925177
60090,1.5177011984683975
21794,1.5177215819895005
59229,1.5177409872095873
52618,1.517741632897335
6335,1.5177574243261038
11064,1.517765859049045
13975,1.5177958948390415
48290,1.5178049428678613
70605,1.5178197058733176
10170,1.5178249016521568
10363,1.517841767582603
62096,1.5178429143568393
55506,1.5178495603165687
30606,1.517854535302977
66488,1.51786053162024
13224,1.517863280802069
24583,1.5178647901699376
9772,1.5178648994368602
19122,1.5178687429326096
49353,1.5178716420060423
55507,1.5178810895605572
44455,1.5178859502140885
25231,1.5178904239714468
50304,1.5178929863441781
66940,1.5178967656451832
16382,1.5179011207118263
48291,1.5179032988678507
16722,1.5179066474979352
12518,1.5179072078951497
16133,1.5179162649383566
10171,1.5179440085479732
37655,1.5179495249940407
56316,1.5179702298279758
7659,1.5179785423596388
60091,1.5179834703759207
63484,1.5179930752164872
32960,1.5180006793997476
6145,1.5180075228988577
10168,1.518034017085593
16723,1.5180397394894398
243,1.5180459496107286
42053,1.518046727282158
58156,1.5180589037319798
56317,1.5180657611893196
45380,1.5180890696625213
55586,1.518094347385852
61360,1.5180979614754928
11757,1.5181074911338042
72596,1.518126524865916
72855,1.5181394347276143
10169,1.5181531930185037
21795,1.5181984418766048
46216,1.518207811513807
48858,1.5182144673460756
71190,1.5182293595299101
10128,1.5182376989263262
36841,1.5182378626343989
44035,1.51824659459629
70966,1.5182564213249765
61365,1.518273489622913
11756,1.5182828603485163
55155,1.518297800608627
47393,1.518319610358043
36840,1.518321804912957
6297,1.518336406103249
9558,1.5183407228500743
68943,1.5183458149035878
55154,1.518351704573022
72495,1.5183704164217113
10166,1.518374019496813
51852,1.518389645703367
6296,1.5184002445730451
42976,1.5184053184970057
5827,1.5184061658110029
31180,1.5184124364055276
50773,1.518417761760494
27087,1.518420510557355
71397,1.5184281139296452
61364,1.5184333702346127
48859,1.5184481094792834
33440,1.5184486117395426
72597,1.5184624939617175
32462,1.5184647334133863
51853,1.5184664104704886
50772,1.518470488051685
50873,1.5184776888472702
650,1.5184794368701013
71191,1.518484306881552
27775,1.518491050244295
10167,1.5184932358853296
42977,1.5185398220633008
47392,1.518545039511947
45599,1.518549046146041
6037,1.5185588109744859
42509,1.5185617632474613
65207,1.5185726218033861
8646,1.5185757878196657
14975,1.5185819824477744
546,1.518590261969311
52619,1.5186002300580939
33796,1.518604690389354
49453,1.5186072726884823
35646,1.5186226494232806
23765,1.518623522915258
27774,1.5186236546670262
33351,1.5186283169401065
17527,1.5186371339490967
13225,1.518655745243504
61121,1.518659392422663
17716,1.5186656157956475
45598,1.5186722391218457
39419,1.5186902412708345
31094,1.5186909079923498
70604,1.5186971712912265
10172,1.5187161085162248
7658,1.5187226553068573
47413,1.518722890084318
13746,1.518726892845527
50658,1.5187298266154579
14974,1.5187346437830413
14461,1.5187366309489552
32463,1.5187510900544587
26547,1.518778040368246
33350,1.5187863428658102
34972,1.518805073777056
50390,1.5188146673418268
16383,1.5188160463513067
10129,1.5188185155626566
31925,1.5188249575084196
61361,1.5188252906952087
23764,1.518826360641678
20012,1.5188314200171773
49452,1.5188564331368266
10362,1.5188595027038803
44034,1.5188670026856954
65206,1.5188701680512817
10749,1.5188746523735923
43233,1.5188755458028058
36867,1.5188779286852643
12519,1.5188994767685895
66099,1.5189011943391142
17526,1.5189092899178371
7677,1.5189135295280223
27086,1.5189315806742005
9947,1.5189360556557776
43232,1.5189420469550912
65195,1.518943940952178
9776,1.518965683841956
35647,1.518966405628314
58428,1.5189788243745417
2447,1.5189788970257083
24279,1.5189803638435022
55587,1.518983625886898
59347,1.5190028927397612
31181,1.5190190640216161
34973,1.5190193835099786
68952,1.5190373748451476
38203,1.5190513589521235
10957,1.5190795384249964
6133,1.5190869474920434
14460,1.5190899858566689
52163,1.5190965510170131
50391,1.5191044146322046
17717,1.5191091817693043
70622,1.5191285750240469
12520,1.5191299722005402
39644,1.5191336939504663
65897,1.5191561461552876
24539,1.5191633901298447
60107,1.5191678463061657
44018,1.5191742524409262
20013,1.5191747417701635
11179,1.5191802404301848
36866,1.5191916110048214
65194,1.5191994473356416
39121,1.5191995017177464
6132,1.5192284199035437
43336,1.5192377239164607
651,1.519238841923696
58769,1.5192436376428125
23294,1.5192596765166777
69759,1.519284290482782
42052,1.519304796429576
5826,1.519311152378928
59346,1.5193145074455023
65896,1.51933409332238
18322,1.519341775949272
10748,1.5193447427697875
70623,1.5193507765909413
71350,1.5193548418066913
68912,1.519362142471819
9559,1.5193862667473756
66098,1.5193933409668903
13143,1.5193965760222945
58429,1.5194011538822847
61120,1.5194022180617617
21623,1.5194075141657977
31924,1.5194099509144914
24849,1.5194136402836347
41280,1.5194167271391754
2446,1.5194374916320446
28097,1.5194377990410215
25083,1.5194379273682843
28096,1.5194393980118104
62378,1.5194434963479733
54591,1.5194493492941785
25082,1.5194555142419357
11743,1.5194639855031609
70587,1.5194894743251097
9807,1.5195091672415089
27526,1.5195275427603956
8647,1.5195334452925457
25936,1.5195382901720094
9907,1.5195511581565682
26546,1.5195647643848658
27477,1.519574377858802
44019,1.5195745642395673
58768,1.5195765157785688
55525,1.519586908511392
69085,1.5195928147075592
54423,1.5195995095865686
39288,1.5196033764411991
39289,1.5196035436151258
9906,1.5196242732217706
42265,1.5196286475566259
8813,1.5196409075065258
72170,1.5196508780591098
32481,1.5196715892998534
27082,1.5196724756308293
38202,1.5196741658147686
20779,1.5196954026163165
47436,1.5196960164764153
62205,1.519715104757745
